Run,Assay Type,AvgSpotLen,BioProject,BioSample,BioSampleModel,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,island,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,replicate,sample_acc,Sample Name,SRA Study
SRR8504264,AMPLICON,602,PRJNA517736,SAMN10843301,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307947,Malaysia,Asia,Malaysia,Enhalus acoroides,Illumina MiSeq,PD,Rhizome,2.408228 N 101.858730 E,EA_PD_Rh_01_ITS1,PAIRED,PCR,GENOMIC,9,6,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,1,SRS4305454,EA_PD_Rh_01,SRP182864
SRR8504265,AMPLICON,602,PRJNA517736,SAMN10843366,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307946,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,MS,soil,1.331803 N 103.604591 E,EA_MS_Soil_04_ITS1,PAIRED,PCR,GENOMIC,19,12,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,4,SRS4305453,EA_MS_Soil_04,SRP182864
SRR8504267,AMPLICON,602,PRJNA517736,SAMN10843304,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307944,Malaysia,Asia,Malaysia,Enhalus acoroides,Illumina MiSeq,PD,Rhizome,2.408228 N 101.858730 E,EA_PD_Rh_04_ITS1,PAIRED,PCR,GENOMIC,6,4,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,4,SRS4305451,EA_PD_Rh_04,SRP182864
SRR8504268,AMPLICON,602,PRJNA517736,SAMN10843305,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307943,Malaysia,Asia,Malaysia,Enhalus acoroides,Illumina MiSeq,PD,Rhizome,2.408228 N 101.858730 E,EA_PD_Rh_05_ITS1,PAIRED,PCR,GENOMIC,2,1,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,5,SRS4305450,EA_PD_Rh_05,SRP182864
SRR8504269,AMPLICON,602,PRJNA517736,SAMN10843362,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307942,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,MS,root,1.331803 N 103.604591 E,EA_MS_Ro_10_ITS1,PAIRED,PCR,GENOMIC,31,19,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,10,SRS4305449,EA_MS_Ro_10,SRP182864
SRR8504270,AMPLICON,602,PRJNA517736,SAMN10843363,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307941,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,MS,soil,1.331803 N 103.604591 E,EA_MS_Soil_01_ITS1,PAIRED,PCR,GENOMIC,23,15,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,1,SRS4305448,EA_MS_Soil_01,SRP182864
SRR8504271,AMPLICON,602,PRJNA517736,SAMN10843364,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307940,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,MS,soil,1.331803 N 103.604591 E,EA_MS_Soil_02_ITS1,PAIRED,PCR,GENOMIC,48,31,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,2,SRS4305447,EA_MS_Soil_02,SRP182864
SRR8504272,AMPLICON,602,PRJNA517736,SAMN10843365,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307939,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,MS,soil,1.331803 N 103.604591 E,EA_MS_Soil_03_ITS1,PAIRED,PCR,GENOMIC,46,29,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,3,SRS4305446,EA_MS_Soil_03,SRP182864
SRR8504273,AMPLICON,602,PRJNA517736,SAMN10843358,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307938,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,MS,root,1.331803 N 103.604591 E,EA_MS_Ro_07_ITS1,PAIRED,PCR,GENOMIC,43,26,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,7,SRS4305445,EA_MS_Ro_07,SRP182864
SRR8504274,AMPLICON,602,PRJNA517736,SAMN10843359,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307937,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,MS,root,1.331803 N 103.604591 E,EA_MS_Ro_08_ITS1,PAIRED,PCR,GENOMIC,61,37,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,8,SRS4305444,EA_MS_Ro_08,SRP182864
SRR8504275,AMPLICON,602,PRJNA517736,SAMN10843360,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307936,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,BLANK,Blank,1.331803 N 103.604591 E,EA_BLANK_05_ITS1,PAIRED,PCR,GENOMIC,6,4,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,BLANK,SRS4305443,EA_BLANK_05,SRP182864
SRR8504276,AMPLICON,602,PRJNA517736,SAMN10843361,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307935,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,MS,root,1.331803 N 103.604591 E,EA_MS_Ro_09_ITS1,PAIRED,PCR,GENOMIC,29,18,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,9,SRS4305442,EA_MS_Ro_09,SRP182864
SRR8504277,AMPLICON,602,PRJNA517736,SAMN10843226,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307934,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,CY,Rhizome,1.258905 N 103.754918 E,EA_CY_Rh_09_ITS1,PAIRED,PCR,GENOMIC,27,17,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,9,SRS4305441,EA_CY_Rh_09,SRP182864
SRR8504278,AMPLICON,602,PRJNA517736,SAMN10843227,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307933,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,CY,Rhizome,1.258905 N 103.754918 E,EA_CY_Rh_10_ITS1,PAIRED,PCR,GENOMIC,52,33,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,10,SRS4305440,EA_CY_Rh_10,SRP182864
SRR8504279,AMPLICON,602,PRJNA517736,SAMN10843306,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307932,Malaysia,Asia,Malaysia,Enhalus acoroides,Illumina MiSeq,PD,Rhizome,2.408228 N 101.858730 E,EA_PD_Rh_06_ITS1,PAIRED,PCR,GENOMIC,5,3,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,6,SRS4305439,EA_PD_Rh_06,SRP182864
SRR8504280,AMPLICON,602,PRJNA517736,SAMN10843218,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307931,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,CY,Rhizome,1.258905 N 103.754918 E,EA_CY_Rh_01_ITS1,PAIRED,PCR,GENOMIC,1,1,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,1,SRS4305438,EA_CY_Rh_01,SRP182864
SRR8504281,AMPLICON,602,PRJNA517736,SAMN10843219,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307930,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,CY,Rhizome,1.258905 N 103.754918 E,EA_CY_Rh_02_ITS1,PAIRED,PCR,GENOMIC,23,15,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,2,SRS4305437,EA_CY_Rh_02,SRP182864
SRR8504282,AMPLICON,602,PRJNA517736,SAMN10843220,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307929,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,CY,Rhizome,1.258905 N 103.754918 E,EA_CY_Rh_03_ITS1,PAIRED,PCR,GENOMIC,16,11,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,3,SRS4305436,EA_CY_Rh_03,SRP182864
SRR8504283,AMPLICON,602,PRJNA517736,SAMN10843221,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307928,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,CY,Rhizome,1.258905 N 103.754918 E,EA_CY_Rh_04_ITS1,PAIRED,PCR,GENOMIC,27,18,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,4,SRS4305435,EA_CY_Rh_04,SRP182864
SRR8504284,AMPLICON,602,PRJNA517736,SAMN10843222,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307927,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,CY,Rhizome,1.258905 N 103.754918 E,EA_CY_Rh_05_ITS1,PAIRED,PCR,GENOMIC,31,20,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,5,SRS4305434,EA_CY_Rh_05,SRP182864
SRR8504285,AMPLICON,602,PRJNA517736,SAMN10843223,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307926,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,CY,Rhizome,1.258905 N 103.754918 E,EA_CY_Rh_06_ITS1,PAIRED,PCR,GENOMIC,6,4,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,6,SRS4305433,EA_CY_Rh_06,SRP182864
SRR8504286,AMPLICON,602,PRJNA517736,SAMN10843224,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307925,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,CY,Rhizome,1.258905 N 103.754918 E,EA_CY_Rh_07_ITS1,PAIRED,PCR,GENOMIC,25,16,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,7,SRS4305432,EA_CY_Rh_07,SRP182864
SRR8504287,AMPLICON,602,PRJNA517736,SAMN10843225,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307924,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,CY,Rhizome,1.258905 N 103.754918 E,EA_CY_Rh_08_ITS1,PAIRED,PCR,GENOMIC,19,12,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,8,SRS4305431,EA_CY_Rh_08,SRP182864
SRR8504288,AMPLICON,602,PRJNA517736,SAMN10843428,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307923,Malaysia,Asia,Malaysia,Enhalus acoroides,Illumina MiSeq,Per,Rhizome,5.886142 N 102.741075 E,EA_Per_Rh_04_ITS1,PAIRED,PCR,GENOMIC,35,23,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,4,SRS4305430,EA_Per_Rh_04,SRP182864
SRR8504289,AMPLICON,602,PRJNA517736,SAMN10843449,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307922,Malaysia,Asia,Malaysia,Enhalus acoroides,Illumina MiSeq,Per,soil,5.886142 N 102.741075 E,EA_Per_Soil_05_ITS1,PAIRED,PCR,GENOMIC,46,31,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,5,SRS4305429,EA_Per_Soil_05,SRP182864
SRR8504290,AMPLICON,602,PRJNA517736,SAMN10843450,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307921,Malaysia,Asia,Malaysia,Enhalus acoroides,Illumina MiSeq,Per,soil,5.886142 N 102.741075 E,EA_Per_Soil_06_ITS1,PAIRED,PCR,GENOMIC,41,27,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,6,SRS4305428,EA_Per_Soil_06,SRP182864
SRR8504113,AMPLICON,602,PRJNA517736,SAMN10843375,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5308098,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,Sem,leaf,1.208273 N 103.756254 E,EA_Sem_Le_03_ITS1,PAIRED,PCR,GENOMIC,1,1,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,3,SRS4305605,EA_Sem_Le_03,SRP182864
SRR8504115,AMPLICON,602,PRJNA517736,SAMN10843369,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5308096,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,MS,soil,1.331803 N 103.604591 E,EA_MS_Soil_07_ITS1,PAIRED,PCR,GENOMIC,21,13,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,7,SRS4305603,EA_MS_Soil_07,SRP182864
SRR8504218,AMPLICON,602,PRJNA517736,SAMN10843432,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307994,Malaysia,Asia,Malaysia,Enhalus acoroides,Illumina MiSeq,Per,Rhizome,5.886142 N 102.741075 E,EA_Per_Rh_08_ITS1,PAIRED,PCR,GENOMIC,19,12,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,8,SRS4305501,EA_Per_Rh_08,SRP182864
SRR8504266,AMPLICON,602,PRJNA517736,SAMN10843367,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307945,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,MS,soil,1.331803 N 103.604591 E,EA_MS_Soil_05_ITS1,PAIRED,PCR,GENOMIC,28,17,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,5,SRS4305452,EA_MS_Soil_05,SRP182864
SRR8504240,AMPLICON,602,PRJNA517736,SAMN10843289,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307972,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,Sent,soil,1.258297 N 103.807229 E,EA_Sent_Soil_10_ITS1,PAIRED,PCR,GENOMIC,34,22,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,10,SRS4305479,EA_Sent_Soil_10,SRP182864
SRR8504109,AMPLICON,602,PRJNA517736,SAMN10843416,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5308102,Malaysia,Asia,Malaysia,Enhalus acoroides,Illumina MiSeq,Per,leaf,5.886142 N 102.741075 E,EA_Per_Le_03_ITS1,PAIRED,PCR,GENOMIC,4,3,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,3,SRS4305609,EA_Per_Le_03,SRP182864
SRR8504069,AMPLICON,602,PRJNA517736,SAMN10843237,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5308142,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,CY,root,1.258905 N 103.754918 E,EA_CY_Ro_09_ITS1,PAIRED,PCR,GENOMIC,44,28,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,9,SRS4305649,EA_CY_Ro_09,SRP182864
SRR8504253,AMPLICON,602,PRJNA517736,SAMN10843441,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307959,Malaysia,Asia,Malaysia,Enhalus acoroides,Illumina MiSeq,Per,root,5.886142 N 102.741075 E,EA_Per_Ro_07_ITS1,PAIRED,PCR,GENOMIC,29,19,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,7,SRS4305466,EA_Per_Ro_07,SRP182864
SRR8504080,AMPLICON,602,PRJNA517736,SAMN10843387,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5308131,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,Sem,Rhizome,1.208273 N 103.756254 E,EA_Sem_Rh_05_ITS1,PAIRED,PCR,GENOMIC,5,3,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,5,SRS4305638,EA_Sem_Rh_05,SRP182864
SRR8504140,AMPLICON,602,PRJNA517736,SAMN10843427,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5308071,Malaysia,Asia,Malaysia,Enhalus acoroides,Illumina MiSeq,Per,Rhizome,5.886142 N 102.741075 E,EA_Per_Rh_03_ITS1,PAIRED,PCR,GENOMIC,31,21,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,3,SRS4305578,EA_Per_Rh_03,SRP182864
SRR8504091,AMPLICON,602,PRJNA517736,SAMN10843216,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5308120,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,CY,leaf,1.258905 N 103.754918 E,EA_CY_Le_09_ITS1,PAIRED,PCR,GENOMIC,22,14,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,9,SRS4305627,EA_CY_Le_09,SRP182864
SRR8504078,AMPLICON,602,PRJNA517736,SAMN10843379,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5308133,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,Sem,leaf,1.208273 N 103.756254 E,EA_Sem_Le_07_ITS1,PAIRED,PCR,GENOMIC,2,1,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,7,SRS4305640,EA_Sem_Le_07,SRP182864
SRR8504219,AMPLICON,602,PRJNA517736,SAMN10843433,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5307993,Malaysia,Asia,Malaysia,Enhalus acoroides,Illumina MiSeq,Per,Rhizome,5.886142 N 102.741075 E,EA_Per_Rh_09_ITS1,PAIRED,PCR,GENOMIC,28,19,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,9,SRS4305500,EA_Per_Rh_09,SRP182864
SRR8504206,AMPLICON,602,PRJNA517736,SAMN10843282,Metagenome or environmental,UTAH VALLEY UNIVERSITY,2018-10-10,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5308006,Singapore,Asia,Singapore,Enhalus acoroides,Illumina MiSeq,Sent,soil,1.258297 N 103.807229 E,EA_Sent_Soil_03_ITS1,PAIRED,PCR,GENOMIC,30,19,plant metagenome,ILLUMINA,2019-01-29T00:00:00Z,3,SRS4305513,EA_Sent_Soil_03,SRP182864
